Long,Lat,price_per_meter,rooms
23.811901,38.05143,9,2
23.748171,37.884491,23,2
23.759672,37.883102,11,3
23.730404,37.881527,13,4
23.782591,37.818668,17,3
23.748505,37.867714,19,2
23.744631,37.867012,22,2
23.77244,37.89135,10,3
23.744545,37.867096,22,2
23.769415,37.844597,23,2
23.772011,37.897572,11,3
23.729052,37.987263,9,2
23.873753,38.040455,8,7
23.74931,37.993439,8,0
23.15654,37.638439,6,1
22.978035,40.744953,3,1
23.784763,38.005253,12,2
22.972116,40.613468,6,2
22.955681,40.607517,7,2
22.972292,40.600105,5,3
22.954077,40.635563,11,0
21.744932,38.234768,11,1
22.941704,40.640438,7,2
22.960787,40.474995,5,0
22.942717,40.634777,16,1
22.956383,40.601189,6,3
22.958599,40.648548,6,1
22.991127,40.600857,8,3
22.957378,40.605648,5,2
22.963646,40.607227,9,1
22.955229,40.628738,7,2
22.960894,40.620056,11,1
22.974323,40.590061,8,1
22.959692,40.614571,12,0
19.911518,39.625244,14,2
22.953497,40.638176,9,0
22.962534,40.584572,5,2
22.957485,39.363537,7,2
23.7537,37.912258,11,1
21.996796,38.397392,10,4
26.150574,38.321037,0,3
23.697596,37.931355,10,2
21.73745,38.24102,8,2
23.78269,37.839073,18,0
23.714594,37.951672,10,2
24.02438,37.87022,30,2
23.637039,38.51461,6,1
21.425449,38.36871,6,0
22.956234,39.363274,10,3
20.85565,39.669868,11,1
23.637039,38.51461,7,1
20.84391,39.672958,6,2
20.84391,39.672958,8,1
23.76321,37.985386,34,1
23.805323,38.079407,9,2
26.55695,39.093929,4,1
23.986204,38.117138,13,3
22.91741,40.642399,8,2
22.941839,39.36348,7,2
21.681025,40.516605,5,1
21.924162,36.904968,1,1
21.681009,40.516201,4,1
26.209721,39.23259,4,1
23.726788,37.994968,11,1
23.02231,40.584782,8,0
22.9939,37.912621,5,3
23.712061,37.91367,15,1
23.21711,37.971142,10,2
23.682325,40.200714,90,3
22.957188,40.615021,8,1
21.772224,38.290714,9,2
21.731218,38.213081,8,1
23.694851,38.003719,6,2
21.916969,39.36301,0,3
22.595051,40.266891,7,1
23.727671,37.907841,12,2
23.753389,38.023232,10,2
22.885811,38.839611,7,1
22.43009,38.903339,4,0
22.507227,40.270058,4,1
23.866039,38.113548,7,5
23.793131,38.086269,15,5
23.71944,37.926296,11,3
23.735319,37.925106,11,2
22.379183,37.51416,8,1
23.750961,37.966904,18,1
25.408369,41.119492,6,1
23.710073,37.949558,7,3
24.383291,40.932457,8,1
22.950029,40.601124,15,2
21.739691,38.264904,9,2
22.958469,40.617939,10,1
23.134199,40.28738,902,2
21.739647,38.250229,6,2
21.74572,38.257965,10,2
23.801849,38.031979,11,2
21.750761,38.270649,7,1
21.741858,38.255135,8,2
22.936979,40.64703,5,2
24.040709,35.506447,10,2
21.812206,38.309765,5,1
23.750896,37.987461,11,3
23.788073,38.057457,10,4
23.80545,38.076672,12,4
21.81786,38.31683,7,2
21.728468,38.239628,6,2
21.758875,38.260357,8,1
25.310972,37.428326,246,3
23.809431,38.074284,16,1
23.964256,38.024773,7,4
23.802324,38.323166,7,1
23.74662,37.8657,28,3
23.75161,37.999611,8,2
23.760267,37.895,11,2
24.012051,37.941303,5,4
25.322319,37.475498,212,1
23.791079,38.017193,8,4
23.598284,38.465889,18,1
21.760868,38.270077,21,1
21.755999,38.236008,8,1
23.742601,37.977383,33,2
23.763494,37.869564,35,2
23.631289,37.966763,6,3
19.860449,39.611309,18,3
21.752293,38.257599,6,1
23.713223,37.912811,15,3
24.925522,41.146408,9,1
23.757418,37.867611,15,2
21.73481,38.213665,8,1
21.739281,38.250912,11,1
23.748344,37.972416,12,2
22.953815,40.606083,10,0
23.826862,38.084942,16,2
23.740042,37.990009,11,1
21.753895,38.235947,7,1
23.772429,37.997997,6,3
21.767113,38.289467,16,1
21.737759,38.247906,5,2
23.735268,37.873852,23,1
21.764666,38.232754,2,2
21.75823,38.270126,10,1
23.738686,37.98455,14,3
23.832605,38.083057,8,3
21.741611,38.24081,7,1
22.953754,40.602512,7,2
21.74489,38.23793,9,1
23.026228,40.583271,8,3
22.947527,40.580856,8,3
21.73703,38.24189,5,2
23.730833,37.983948,10,6
20.642731,38.706646,30,3
23.725439,37.950409,7,3
26.551048,39.098793,6,1
23.776951,37.970959,8,1
21.689693,38.186371,10,1
21.808977,38.309925,7,2
21.817945,38.31686,7,2
21.763506,38.284676,8,1
21.745699,38.221157,10,1
22.424734,39.636658,5,2
23.716919,37.916569,10,2
21.787323,38.283611,8,1
22.130478,37.025955,2,1
23.770287,40.189888,25,1
21.744278,38.252033,9,1
23.340883,40.18684,22,2
23.97245,38.083759,11,2
21.743614,38.255013,16,1
21.787254,38.299377,9,1
21.77865,38.301838,6,2
22.776939,37.971455,3,3
21.745592,38.225979,8,1
22.421719,39.633633,7,3
21.741896,38.240715,10,1
23.727304,37.957394,9,2
21.751745,38.23914,3,3
21.749817,38.220013,10,1
21.742432,38.22821,12,1
21.738047,38.228676,11,1
21.753708,38.213799,6,1
21.75341,38.258747,10,1
23.707914,37.915573,14,2
20.72563,37.794048,4,4
23.756929,37.982624,18,3
23.736345,37.98674,15,2
25.135019,35.33477,1,5
23.758699,37.982288,19,1
23.749861,37.894421,10,0
23.705399,37.927444,30,1
23.695374,37.953026,11,2
23.97245,38.083752,0,1
23.735943,37.987297,11,2
23.749088,37.994225,8,1
22.983185,40.602272,10,1
23.757225,37.984085,19,1
25.401749,41.118065,6,1
23.728624,37.994156,8,2
23.892687,38.101246,7,3
23.892925,38.099789,8,2
23.622641,37.966473,10,1
23.626797,37.9678,8,2
23.194292,38.657238,7,2
23.125025,38.620087,3,1
23.774332,37.845619,16,1
23.745802,37.97274,13,2
23.73353,38.331348,10,0
22.42499,39.63694,16,1
21.713659,37.050381,6,2
22.51515,39.62344,2,0
23.758482,37.895313,11,2
21.731009,38.226322,6,2
24.017445,37.87038,7,5
24.012466,37.896111,12,2
20.260305,39.488186,0,1
26.553223,39.097,3,4
23.537821,41.082748,10,1
22.961723,40.608013,10,1
21.688459,40.509998,4,2
22.953121,40.604145,5,3
22.967907,40.571823,11,3
22.949711,39.372089,4,0
22.95355,40.601654,7,1
23.914705,37.75256,8,0
23.779497,37.856766,12,1
21.799604,38.311638,6,2
22.960163,40.598427,8,1
22.964344,40.602352,11,1
22.945061,40.639595,8,1
26.218836,39.230602,5,1
22.943321,40.631428,10,4
23.219257,38.116272,25,1
23.74408,37.97953,14,0
20.853203,39.66143,10,1
23.800707,38.03392,10,2
23.813221,38.05555,10,3
23.794743,38.090942,10,2
23.868067,38.14637,7,3
23.705851,37.916981,12,0
23.760698,37.977245,12,1
23.749969,37.967506,10,2
25.827459,40.85133,6,2
23.71273,37.949612,10,1
22.43646,38.900539,9,0
21.741449,38.264618,4,2
21.737898,38.248924,10,1
21.790535,38.282459,8,1
23.752081,37.894958,10,2
21.74157,38.220043,8,1
21.755291,38.24324,3,2
21.745747,38.268627,5,2
23.75346,38.037109,9,1
23.717457,37.911293,17,2
23.776951,37.970959,8,3
23.722321,37.990509,10,0
22.920731,40.840946,5,3
21.516724,37.610287,1,3
23.91287,38.28767,6,2
28.217695,36.446072,17,1
23.778576,37.971046,8,2
23.777718,37.971352,8,3
23.682163,38.035088,7,3
24.435116,35.352531,10,1
23.7925,37.98254,12,2
24.582039,35.164547,3,2
23.655849,37.953941,12,2
23.668301,37.94886,8,0
21.735708,38.246227,11,1
22.951401,40.632439,8,0
25.411152,41.126102,4,1
21.732409,38.23674,8,1
21.781689,38.302872,8,1
21.738823,38.250874,11,1
23.297386,37.544037,3,2
21.751188,38.226974,10,1
21.749269,38.226952,7,1
21.428619,40.08392,3,2
21.735977,38.24086,7,1
26.1015,38.391773,5,1
21.753914,38.227268,9,2
23.728912,37.988899,9,1
23.82382,38.075275,17,4
21.751791,38.232029,8,1
21.738615,38.238308,11,1
21.729212,38.234917,5,3
21.735109,38.240654,5,3
28.221363,36.453239,22,3
21.754925,38.268013,8,1
21.743034,38.257793,8,2
21.749889,38.219933,9,1
23.74098,38.004021,8,2
21.746469,38.257881,6,3
21.734217,38.245529,8,1
22.42877,38.8937,4,2
22.96401,40.614571,16,2
24.755009,37.880093,1,2
23.452827,40.268917,40,1
26.13756,38.357651,7,1
22.112749,37.034161,7,1
21.932135,36.957134,6,2
22.63599,38.07515,0,1
23.743298,37.979675,17,1
23.805786,38.022148,17,2
21.75489,38.244389,5,4
22.950457,40.641888,6,0
23.747299,37.966331,10,2
23.765249,37.839069,10,1
23.68751,38.041451,10,0
23.75371,37.994587,7,2
23.857714,38.007915,9,2
23.98052,38.105942,15,2
23.545891,41.087471,4,2
22.509069,40.10265,4,2
23.52444,40.01591,40,2
20.846861,39.661369,11,1
23.7195,37.963371,11,3
23.76293,37.994511,12,1
22.9624,40.60606,11,0
23.823811,38.288658,5,1
22.424431,39.635792,5,3
22.92967,40.707329,7,1
23.64578,38.02054,6,4
23.743191,37.92704,17,1
23.473896,40.037792,8000,0
23.712831,37.915646,14,3
23.764601,37.95137,7,3
23.1901,38.677528,0,2
23.907209,37.7509,10,2
23.72872,37.96439,6,2
22.340311,38.167732,0,1
19.84193,39.721249,4,1
23.73019,38.02157,12,0
24.048397,37.842731,10,4
21.800631,40.302242,10,0
23.49395,37.964031,5,2
23.744761,37.933605,8,2
26.55154,39.112282,10,1
21.742821,38.269451,11,0
24.05768,38.181801,38,1
20.6035,38.756351,4,2
23.64395,38.575859,9,0
23.040571,38.861416,5,1
23.04034,38.861309,5,2
23.76861,37.975182,14,1
21.425352,40.085285,4,1
23.756536,37.972301,13,3
23.725864,37.973595,14,1
23.747917,37.959381,6,3
23.744276,38.013538,11,2
21.915689,39.368801,12,1
25.40374,41.112122,8,1
24.006056,37.872925,60,3
22.378239,38.525776,5,1
20.858654,39.642567,7,1
23.656357,37.986225,6,0
23.99473,38.04332,13,2
22.74771,38.01277,6,1
22.923269,39.37672,5,1
23.76759,37.965641,8,2
23.550989,41.091831,8,0
23.877869,37.796082,9,1
23.777775,38.05125,7,2
22.95928,40.600838,7,1
23.643564,37.942963,25,1
22.964285,40.614422,11,0
22.963963,40.615032,15,0
23.72904,37.993259,11,2
21.721149,36.876652,8,3
24.13559,41.154041,10,1
19.85071,39.546921,12,1
23.947212,37.70034,9,4
22.727079,38.02919,16,2
23.884989,37.788761,10,4
22.65011,38.070518,6,0
24.512312,36.679348,20,0
23.197769,39.201309,17,3
22.94603,40.64233,11,0
20.84284,39.672798,8,1
22.957001,40.603569,11,1
23.748051,37.96888,11,2
23.756603,37.982121,14,4
23.740343,37.982307,14,2
23.830362,38.087231,10,4
23.712835,37.913269,15,3
23.76473,37.856129,15,1
22.548122,38.514126,120,1
23.75223,38.01194,9,2
23.739754,37.970039,14,4
23.649427,35.497646,8,3
22.952082,40.631794,8,2
23.74432,38.006302,5,1
23.748409,38.002369,9,0
23.816607,38.050438,17,1
23.016357,40.586369,4,0
23.737099,37.985542,10,1
22.970545,40.616707,10,1
21.748394,38.238167,8,1
23.86607,38.119827,16,3
23.751286,38.01334,10,0
23.676472,37.94873,10,2
23.770571,37.848179,20,2
23.73082,38.01169,7,2
23.75293,38.031712,8,1
23.719776,37.91008,22,3
21.78397,40.309669,0,0
22.682219,39.948074,6,2
23.743366,38.001511,6,2
23.859303,38.064049,10,1
23.738802,38.006306,10,1
22.942694,40.586178,11,3
21.792391,40.298729,5,1
23.741476,38.005276,6,2
23.73151,37.956501,7,1
25.395741,41.113491,6,1
23.74946,37.86121,100,3
22.46526,39.564381,7,2
23.693592,37.957523,9,2
24.069386,37.68705,22,2
26.49357,41.35022,2,2
22.43199,38.89904,5,1
24.015369,37.873291,32,1
24.013817,37.897858,8,2
23.835619,38.103371,13,3
23.838852,38.114876,11,3
23.735945,37.967243,18,5
23.853378,37.805283,10,1
23.734816,37.925991,6,3
23.71633,37.91568,12,2
22.955881,40.616085,12,1
21.584339,37.153469,0,0
23.732693,37.994701,10,3
21.737131,38.252396,8,2
21.731899,38.238178,7,2
24.138531,41.151798,0,0
23.761154,37.851559,24,2
20.81885,39.679359,5,1
23.201389,40.25864,2,0
23.201389,40.25864,2,0
21.27125,37.905338,5,2
23.72508,37.993793,8,1
23.757219,37.853142,22,2
23.75032,37.973076,9,3
23.746248,37.994076,29,3
21.76667,39.553101,7,1
20.853411,39.66988,0,0
20.846298,39.670795,12,1
20.849766,39.665066,8,1
20.844828,39.648151,7,2
23.75152,37.975342,11,1
20.846811,39.661869,11,1
21.790415,38.279091,8,1
20.851648,39.663055,11,1
20.843508,39.67395,8,1
20.84811,39.648003,10,1
20.85038,39.664486,7,1
20.85298,39.666546,11,1
20.859249,39.651382,9,1
20.849428,39.659599,8,1
23.968597,38.149769,14,3
20.856283,39.657085,10,1
20.86047,39.642937,5,1
20.851566,39.659672,13,1
20.844427,39.671707,7,2
20.85549,39.655891,5,1
20.851166,39.667492,8,1
20.844843,39.59848,7,1
20.853292,39.661167,5,2
20.849207,39.66404,7,1
20.851086,39.661476,9,1
21.749079,38.239452,6,3
23.749094,37.879665,16,3
22.960476,40.681786,18,0
22.61268,38.082581,3,2
24.470568,35.366081,20,2
23.767572,38.009892,16,2
23.737101,37.996449,7,2
23.80757,38.091679,14,1
23.848749,37.827648,12,2
23.90542,37.743198,15,1
24.418961,38.017601,11,1
23.908171,37.747131,20,2
23.771334,37.972015,11,1
23.747126,37.971569,9,3
23.750841,37.861244,29,2
23.730406,38.004517,8,1
23.704014,37.956699,5,0
21.43317,38.369839,5,1
23.706764,37.957882,13,1
23.72529,38.005779,6,2
23.852005,38.116833,6,2
23.74696,37.964588,15,2
22.988045,37.97443,9,1
20.84688,39.667149,7,1
23.69216,37.957722,9,2
23.812069,38.094868,12,2
23.748562,37.864944,28,3
23.747137,37.86348,28,3
23.746479,37.866653,28,3
23.763042,37.848351,22,1
23.768543,37.896393,10,2
23.747631,37.882877,8,3
23.748512,37.884113,14,1
23.783741,37.816139,24,1
23.005198,39.339928,10,1
23.78904,38.006802,16,4
23.49576,37.91012,7,0
22.960615,40.600361,10,0
22.938704,40.632977,19,1
23.745848,37.967583,14,3
23.656778,37.938572,7,2
21.733629,38.245998,6,3
23.892143,38.09206,7,5
22.665031,38.037418,4,1
23.783684,37.820515,18,2
24.352741,40.903252,8,2
23.90431,37.75021,16,0
21.816456,38.31435,7,1
23.700649,37.921089,10,2
23.73064,37.998375,11,1
23.741646,37.868896,21,2
23.221184,38.650845,12,2
23.731131,38.044689,4,0
23.185286,38.665329,100,1
23.185259,38.665138,11,1
21.909309,36.86705,4,2
23.783621,37.816231,17,2
23.699087,37.922085,17,4
21.251863,40.509369,6,1
22.42399,37.062,4,3
23.717337,37.923126,11,3
22.51403,40.270908,11,1
23.72995,37.993881,5,2
21.739441,38.243092,11,2
23.679779,37.949825,8,1
23.21907,37.381699,7,1
23.21908,37.381699,6,2
22.202311,40.524849,6,0
21.744164,38.257847,6,2
23.766859,37.99995,10,1
23.6966,37.959492,7,4
23.986309,37.964378,6,2
22.953346,40.630211,7,2
23.619129,37.96027,8,1
22.55368,36.75705,25,1
23.705751,37.919212,32,1
23.126348,37.414345,4,2
23.735563,37.999588,7,0
23.740597,37.989872,11,0
23.804832,38.032787,19,2
23.86479,37.814159,13,1
23.436371,40.099091,12,3
23.806101,38.020458,14,1
22.375362,37.507046,8,0
22.617729,38.08036,0,1
22.904905,37.902336,3,2
23.72587,37.991901,16,0
23.740749,37.98761,7,1
23.185038,38.665531,7,2
23.182844,38.665691,60,2
23.771582,38.030029,12,7
23.709801,38.03101,6,2
25.524061,40.473392,8,1
23.74485,37.980576,26,2
23.726271,37.997681,7,2
23.76688,37.872959,10,3
22.42964,38.900841,5,1
23.75922,37.97905,10,3
21.79653,38.303001,3,1
21.6604,39.548061,7,0
23.651001,37.944931,7,2
23.743181,37.978577,24,2
23.768217,37.99744,8,2
25.33692,37.445587,514,3
22.95767,40.579201,8,2
20.833031,39.681332,17,2
23.776951,37.970959,8,3
20.84679,39.66964,7,1
22.940611,40.664169,5,2
21.781431,36.991581,6,2
22.959452,40.606522,6,2
22.153912,36.982834,8,3
22.935715,40.641228,7,2
22.232998,36.887043,8,3
22.920267,40.506126,6,2
23.74966,37.877129,10,3
23.799719,37.814781,16,2
23.820068,38.097767,12,2
23.681553,37.951084,10,3
23.768209,37.99416,9,2
23.768579,37.994129,9,2
22.974428,40.620354,10,1
22.974428,40.620354,11,1
22.974428,40.620354,9,1
22.37027,37.509991,5,1
23.710773,37.967606,17,2
23.820419,38.095661,20,5
23.752609,37.910332,8,3
23.638411,37.976089,7,2
23.786341,37.822689,10,4
23.007824,40.349426,11,1
22.954515,40.621258,7,3
26.137934,38.36937,26,1
23.764156,37.988335,9,2
23.026817,40.503006,8,4
21.75631,38.236622,8,1
22.952618,40.631737,8,3
23.803135,38.020306,9,2
21.74604,38.22419,8,1
25.12752,35.339912,16,1
25.123001,35.337734,25,1
22.71138,38.031296,5,1
23.745449,37.961361,10,2
23.749168,37.999561,8,2
23.850412,38.116573,6,2
22.315121,38.152889,937,1
23.18383,38.663033,26,2
23.791494,38.100742,7,1
23.911228,37.75021,10,2
22.957306,40.579639,8,2
23.637159,38.516998,8,0
23.175222,38.672184,4,2
23.750402,37.878647,12,3
23.921576,37.721657,16,4
22.946447,40.642334,11,0
21.735729,38.242294,11,1
22.954029,40.6203,7,3
22.880665,40.43029,7,0
23.725849,37.997719,9,1
21.73798,38.247181,18,1
22.9471,40.63364,10,2
23.802126,38.046745,17,2
23.712206,37.958,8,2
22.435282,38.898628,3,2
23.457891,37.721237,5,2
23.676254,38.02816,14,1
23.907829,37.749573,12,1
23.906715,37.750675,9,2
23.9069,37.747478,9,1
23.911314,37.74868,7,2
23.909061,37.744995,10,3
23.778833,37.816158,13,3
23.907925,37.749172,15,2
24.017273,37.871681,32,1
23.757059,37.981602,13,1
21.742952,38.258621,14,1
24.39086,40.932461,5,2
22.921923,40.647907,11,1
22.921923,40.647907,11,1
23.732798,37.913258,9,2
21.739355,38.254429,7,1
22.921923,40.647907,10,1
23.848066,38.008232,10,4
23.794411,37.978874,8,3
23.771496,37.845707,18,4
22.977133,40.616882,7,2
23.830793,38.007515,17,2
22.921923,40.647907,11,1
23.772751,37.975216,15,1
23.788929,37.98156,11,3
23.770744,37.965946,15,1
23.772312,37.824795,25,1
23.769049,37.836002,19,2
23.822243,38.100952,15,5
23.770447,37.851173,20,2
20.862244,39.648151,7,1
23.704193,38.019535,7,4
23.804434,37.99379,8,3
24.016546,38.014301,8,3
23.727903,37.991615,11,1
23.741283,37.984688,8,3
23.737383,37.983635,13,1
23.728832,37.973454,23,2
23.754421,37.976067,20,1
23.777353,38.060669,10,3
23.74947,37.974579,9,3
23.747614,37.973431,12,3
23.752439,37.976669,12,1
23.594191,38.467659,10,1
23.769541,37.980831,10,2
23.863924,38.114273,7,5
26.52503,41.51894,4,1
26.533281,41.50906,7,1
24.4121,40.939236,5,3
26.49412,41.348129,3,2
23.196621,40.262138,62,3
23.657261,38.010479,7,3
23.757347,37.962658,7,2
26.49411,41.348152,3,3
23.766428,37.985889,7,1
22.951694,40.630005,11,1
23.746027,37.932827,8,2
25.213697,37.533424,12,3
22.966297,40.60783,8,2
23.017931,40.586906,10,3
20.84255,39.675362,10,1
24.473564,35.362617,10,2
23.734375,38.001564,6,4
22.954941,40.6068,10,2
21.746416,38.235287,16,1
23.869221,37.826538,8,6
23.71002,37.977699,8,2
23.651791,37.987041,6,1
25.68878,40.852352,2,2
23.818016,35.532993,16,2
25.737169,40.84885,0,2
23.821421,38.088829,19,1
23.910885,35.502747,12,2
22.81871,37.955719,5,3
23.639971,38.57304,10,1
22.203739,40.526218,5,2
21.733345,38.244827,12,1
21.745152,38.261238,10,1
22.976543,40.610935,10,0
21.624441,38.151299,20,1
24.103689,38.633308,3,0
24.090315,38.617847,4,2
22.94603,40.64233,11,0
21.743059,38.234161,10,0
23.75828,37.895111,11,2
23.740219,38.00713,7,2
27.17857,36.574791,12,2
23.972321,37.732269,7,4
23.752609,37.910332,8,3
22.978861,37.979198,15,2
21.754063,38.262966,8,1
22.910501,40.384487,6,2
22.941008,40.641621,9,1
22.941032,40.641266,6,2
22.975006,40.620411,10,1
23.75655,37.98056,16,1
23.737459,37.985455,15,1
23.752359,37.966309,7,3
20.847919,39.645851,15,1
24.38579,40.933174,6,1
24.403292,40.937435,9,1
21.954311,36.794819,8,3
21.738853,38.240978,7,1
21.318954,37.657764,14,1
21.781834,38.298561,9,1
21.433754,37.672241,2,1
21.364962,37.66127,1,2
21.560305,37.708145,2,3
22.975744,40.622753,16,1
21.319656,37.658249,7,2
21.453747,37.668064,3,2
21.562698,37.58585,5,2
21.438929,37.67268,4,2
21.606159,37.667515,4,4
21.539211,37.690113,4,3
21.524235,37.679131,3,2
21.410912,37.693806,5,1
21.449173,37.672974,4,1
21.438089,37.671371,10,1
21.3939,37.652466,2,2
21.430395,37.669914,1,1
21.429588,37.691177,7,1
21.831472,38.320129,8,1
21.429588,37.691177,4,2
21.356707,37.664017,0,2
23.774672,37.996059,12,1
23.80257,38.082878,11,3
23.7707,37.850079,20,2
23.755917,37.982937,16,2
22.857477,40.466232,4,1
21.743553,38.256573,11,1
23.756491,37.850571,32,6
23.74073,37.86681,65,2
23.794992,38.005318,15,3
23.178011,38.080769,6,0
24.380604,40.929623,6,1
23.701818,37.920578,9,3
22.955759,39.36071,6,3
21.736584,38.238651,10,1
23.805767,38.066311,16,1
23.752584,37.894344,14,3
23.754671,37.957901,7,2
24.023939,37.996021,9,3
23.748547,37.96965,12,2
23.751011,38.029472,10,3
23.750719,38.033855,10,3
23.70763,38.019642,9,0
22.956121,40.578915,8,2
23.728687,38.00732,6,2
21.753939,38.240353,5,2
23.131371,37.627258,10,3
23.682354,38.039307,8,2
23.734289,38.014256,7,2
23.734331,38.009232,8,1
23.733345,38.014912,5,3
23.75131,37.880428,21,2
23.731148,37.996323,7,2
23.73097,38.018551,8,1
23.770315,38.401997,8,0
23.822826,37.830864,9,3
26.572838,39.084637,15,0
23.838127,38.114597,6,5
23.71088,37.912369,19,2
22.94066,40.64151,14,1
23.74826,37.995369,12,1
23.76866,37.971031,14,1
24.383343,40.932465,7,1
27.004684,37.736641,27,5
